publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2016p903446,,2016-11-30T06:36:15.903Z,2016-11-30T06:38:22.452Z,173.8478163,-42.33280867,2.251099302,27.03125,M,,NonLinLoc,,automatic,nz3drx,15,15,7,0.2434244814,176.4923992,0.445346563,0
2016p903443,,2016-11-30T06:34:36.486Z,2016-11-30T06:36:54.241Z,173.7795344,-42.29077639,2.369949981,27.03125,M,,NonLinLoc,,automatic,nz3drx,22,22,8,0.2181866412,153.218984,1.070340786,0
2016p903429,,2016-11-30T06:27:22.002Z,2016-11-30T06:29:48.341Z,173.7945192,-42.07596142,2.560374348,33.125,M,,NonLinLoc,,automatic,nz3drx,23,23,6,0.3649704098,163.1873039,1.069252306,0
2016p903428,,2016-11-30T06:26:54.328Z,2016-11-30T06:29:40.674Z,173.7185972,-42.2422806,2.558319262,12.96875,M,,NonLinLoc,,automatic,nz3drx,12,12,7,0.2193878788,177.684155,0.4921716428,0
2016p903404,,2016-11-30T06:14:04.471Z,2016-11-30T06:17:03.563Z,175.6635677,-39.27450642,2.702559219,5.46875,M,,NonLinLoc,,automatic,nz3drx,22,22,14,0.07794689188,158.473448,1.610717423,0
2016p903402,earthquake,2016-11-30T06:13:05.413Z,2016-11-30T08:09:46.732Z,173.6188507,-42.31314468,3.920526414,12.12753963,M,,LOCSAT,confirmed,manual,iasp91,38,34,26,0.1186025143,135.9560814,0.9217572039,0
2016p903377,,2016-11-30T05:59:34.937Z,2016-11-30T06:01:31.950Z,174.1119555,-41.72402469,2.050481893,21.640625,M,,NonLinLoc,,automatic,nz3drx,21,21,10,0.08032741434,102.5848093,0.497389434,0
2016p903373,,2016-11-30T05:57:30.182Z,2016-11-30T05:58:56.841Z,178.4035998,-38.31526015,2.423871168,18.59375,M,,NonLinLoc,,automatic,nz3drx,14,14,7,0.236244036,219.5435354,0.5136025176,0
2016p903371,,2016-11-30T05:56:00.404Z,2016-11-30T05:58:21.082Z,176.6143009,-38.2784403,2.223557082,115.625,M,,NonLinLoc,,automatic,nz3drx,31,31,16,0.2290548988,187.4244185,1.717010474,0
2016p903366,,2016-11-30T05:53:37.333Z,2016-11-30T05:55:49.166Z,173.7735578,-42.68606655,2.381356288,30.3125,M,,NonLinLoc,,automatic,nz3drx,11,11,6,0.3194285264,198.7417118,0.7608395184,0
2016p903362,,2016-11-30T05:51:46.732Z,2016-11-30T05:53:32.963Z,174.0865658,-41.9126421,2.11751191,20.46875,M,,NonLinLoc,,automatic,nz3drx,20,20,7,0.1887952321,147.8445936,0.5475010808,0
2016p903350,,2016-11-30T05:45:17.236Z,2016-11-30T05:46:51.311Z,173.5219863,-42.22487332,2.284128253,20.9375,M,,NonLinLoc,,automatic,nz3drx,11,11,5,0.191428098,116.9896512,0.7488024375,0
2016p903345,,2016-11-30T05:42:30.688Z,2016-11-30T05:44:50.060Z,173.4541264,-42.52830025,2.556129919,24.21875,M,,NonLinLoc,,automatic,nz3drx,24,24,12,0.1288670236,138.9969767,1.289201778,0
2016p903340,,2016-11-30T05:39:59.930Z,2016-11-30T05:41:15.115Z,176.5246431,-40.75399389,1.822490911,20.46875,M,,NonLinLoc,,automatic,nz3drx,10,10,7,0.2206334922,222.2279888,0.3226651693,0
2016p903337,,2016-11-30T05:38:11.991Z,2016-11-30T05:39:42.119Z,174.1293291,-41.77291712,1.738309584,7.578125,M,,NonLinLoc,,automatic,nz3drx,10,10,5,0.06722379764,199.8418434,0.1720916279,0
2016p903334,,2016-11-30T05:36:39.531Z,2016-11-30T05:38:37.819Z,174.1895288,-41.70127674,2.050333616,11.328125,M,,NonLinLoc,,automatic,nz3drx,15,15,8,0.05244442901,79.69427927,0.3235592143,0
2016p903333,,2016-11-30T05:35:49.853Z,2016-11-30T05:38:36.987Z,174.1881899,-41.6895592,1.888298767,9.453125,M,,NonLinLoc,,automatic,nz3drx,17,17,7,0.06384036419,81.68036825,0.5244511348,0
2016p903327,,2016-11-30T05:32:43.201Z,2016-11-30T05:34:41.954Z,173.7748363,-42.32067496,1.831695664,19.53125,M,,NonLinLoc,,automatic,nz3drx,12,12,3,0.1992207488,181.1692455,0.6448175044,0
2016p903322,,2016-11-30T05:30:07.152Z,2016-11-30T05:32:22.466Z,174.1264331,-41.68941397,2.012360371,14.140625,M,,NonLinLoc,,automatic,nz3drx,17,17,6,0.08897556213,79.02035777,0.5334631714,0
2016p903312,,2016-11-30T05:25:24.816Z,2016-11-30T05:27:29.833Z,173.8119055,-41.16874763,1.784249317,104.375,M,,NonLinLoc,,automatic,nz3drx,15,15,6,0.2792533854,111.9683321,2.007197892,0
2016p903303,,2016-11-30T05:19:55.386Z,2016-11-30T05:21:56.145Z,173.171115,-42.57350568,2.283813529,19.53125,M,,NonLinLoc,,automatic,nz3drx,17,17,7,0.3141768818,134.3810423,0.8050273091,0
2016p903284,,2016-11-30T05:10:02.473Z,2016-11-30T05:12:22.392Z,173.8333145,-42.34573567,2.674960575,29.84375,M,,NonLinLoc,,automatic,nz3drx,27,27,13,0.2289718022,148.4508111,0.6340691211,0
2016p903277,,2016-11-30T05:06:11.815Z,2016-11-30T05:07:19.137Z,173.8314061,-42.03866082,1.858474474,20.46875,M,,NonLinLoc,,automatic,nz3drx,11,11,2,0.3240484365,175.0776345,0.5898730684,0
2016p903251,earthquake,2016-11-30T04:52:24.468Z,2016-11-30T08:20:11.217Z,173.1622925,-42.55084991,3.746104373,8.75812912,M,,LOCSAT,confirmed,manual,iasp91,31,25,19,0.3095270395,119.3262177,0.7807630018,0
2016p903238,,2016-11-30T04:45:41.294Z,2016-11-30T04:47:28.263Z,173.7155651,-42.10369246,2.229799651,7.8125,M,,NonLinLoc,,automatic,nz3drx,17,17,5,0.3393717531,150.0375045,1.049709552,0
2016p903231,,2016-11-30T04:41:30.416Z,2016-11-30T04:44:58.243Z,173.7499208,-42.35999784,2.947942322,27.03125,M,,NonLinLoc,,automatic,nz3drx,42,42,24,0.165912635,145.3984638,0.897686022,0
2016p903223,,2016-11-30T04:37:38.791Z,2016-11-30T04:40:51.172Z,174.2280835,-41.83670575,2.88643249,13.90625,M,,NonLinLoc,,automatic,nz3drx,50,50,30,0.08648780633,147.1851218,1.441372718,0
2016p903215,,2016-11-30T04:33:15.272Z,2016-11-30T04:35:32.182Z,173.3128244,-42.47413425,1.982936832,28.90625,M,,NonLinLoc,,automatic,nz3drx,10,10,4,0.1769760817,130.469037,0.5792881579,0
2016p903202,,2016-11-30T04:26:07.687Z,2016-11-30T04:27:50.133Z,173.6322564,-42.31485951,1.996476105,19.0625,M,,NonLinLoc,,automatic,nz3drx,12,12,5,0.122750439,165.1733325,0.8937627173,0
2016p903197,,2016-11-30T04:23:29.371Z,2016-11-30T04:25:48.976Z,173.8788897,-42.37375719,2.429633551,25.15625,M,,NonLinLoc,,automatic,nz3drx,18,18,7,0.2548410711,154.3896825,0.7786734595,0
2016p903169,,2016-11-30T04:08:47.705Z,2016-11-30T04:11:11.792Z,167.7735464,-45.03556326,2.023700347,79.0625,M,,NonLinLoc,,automatic,nz3drx,14,14,1,0.3704230278,149.8986196,0.6987135213,0
2016p903157,,2016-11-30T04:02:11.192Z,2016-11-30T04:05:38.708Z,172.8978383,-42.66908394,2.774385181,23.28125,M,,NonLinLoc,,automatic,nz3drx,34,34,18,0.3148012017,99.48971193,0.8044874865,0
2016p903153,,2016-11-30T03:59:54.506Z,2016-11-30T04:02:09.715Z,176.7547381,-40.15342476,1.759938174,7.578125,M,,NonLinLoc,,automatic,nz3drx,16,16,10,0.1491590193,180.4662361,0.3919018125,0
2016p903150,,2016-11-30T03:58:33.739Z,2016-11-30T04:01:11.258Z,173.5933069,-42.28535758,2.452302993,27.96875,M,,NonLinLoc,,automatic,nz3drx,20,20,8,0.1368993897,154.2602479,0.5158094805,0
2016p903130,,2016-11-30T03:47:49.814Z,2016-11-30T03:51:17.501Z,173.6864167,-42.28806698,2.824357552,23.28125,M,,NonLinLoc,,automatic,nz3drx,38,38,16,0.168600434,138.4262175,1.121497142,0
2016p903121,,2016-11-30T03:43:07.000Z,2016-11-30T03:46:21.447Z,174.1574174,-41.77123839,3.476161431,20.46875,M,,NonLinLoc,,automatic,nz3drx,78,78,55,0.04718397559,127.5011451,1.782702848,0
2016p903106,,2016-11-30T03:35:02.293Z,2016-11-30T03:36:31.193Z,174.1725988,-41.8350801,1.795446877,12.96875,M,,NonLinLoc,,automatic,nz3drx,11,11,4,0.09023997538,147.3089293,0.6603333486,0
2016p903102,,2016-11-30T03:33:01.605Z,2016-11-30T03:34:24.897Z,177.146701,-39.28210929,1.824819078,24.921875,M,,NonLinLoc,,automatic,nz3drx,12,12,7,0.117335791,132.2295654,0.1659111284,0
2016p903069,,2016-11-30T03:15:22.682Z,2016-11-30T03:17:28.058Z,173.8581724,-42.30641279,2.345408381,27.03125,M,,NonLinLoc,,automatic,nz3drx,18,18,9,0.2608231079,167.6083896,0.7675421499,0
2016p903064,,2016-11-30T03:12:51.619Z,2016-11-30T03:14:39.009Z,174.0748451,-41.78550056,1.937129979,17.65625,M,,NonLinLoc,,automatic,nz3drx,12,12,7,0.1098847645,141.0794399,0.2061911111,0
2016p903063,,2016-11-30T03:12:07.558Z,2016-11-30T03:13:44.998Z,174.1132813,-41.73574223,1.865209759,15.078125,M,,NonLinLoc,,automatic,nz3drx,13,13,6,0.07641062509,111.1809346,0.2441852269,0
2016p903057,,2016-11-30T03:09:15.516Z,2016-11-30T03:11:02.942Z,174.2873576,-41.72917256,2.392278387,10.390625,M,,NonLinLoc,,automatic,nz3drx,22,22,12,0.05909827608,139.3547417,0.4356324957,0
2016p903053,,2016-11-30T03:06:38.556Z,2016-11-30T03:08:17.296Z,174.1941452,-41.75312998,1.299615724,15.078125,M,,NonLinLoc,,automatic,nz3drx,10,10,4,0.01504100858,135.9310888,0.2089835262,0
2016p903044,,2016-11-30T03:02:01.813Z,2016-11-30T03:04:08.331Z,174.3592343,-41.45019185,2.2149084,18.59375,M,,NonLinLoc,,automatic,nz3drx,22,22,12,0.24521739,100.3829477,0.4675251516,0
2016p903000,,2016-11-30T02:38:46.794Z,2016-11-30T02:41:48.551Z,173.734064,-42.26275487,3.002958707,29.84375,M,,NonLinLoc,,automatic,nz3drx,58,58,32,0.2111584052,139.2614687,1.141720432,0
2016p902993,,2016-11-30T02:34:57.986Z,2016-11-30T02:36:18.207Z,174.2488375,-41.69717908,1.623841683,12.03125,M,,NonLinLoc,,automatic,nz3drx,10,10,6,0.05982933568,126.0710352,0.177341963,0
2016p902989,,2016-11-30T02:32:50.526Z,2016-11-30T02:35:10.512Z,174.0393796,-41.81532651,2.558102863,9.921875,M,,NonLinLoc,,automatic,nz3drx,31,31,18,0.1460959553,133.433604,0.9172974027,0
2016p902980,,2016-11-30T02:28:04.790Z,2016-11-30T02:31:54.881Z,172.6739814,-42.65759828,2.982865368,44.375,M,,NonLinLoc,,automatic,nz3drx,27,27,13,0.3208539437,119.7073714,1.749095134,0
2016p902971,,2016-11-30T02:23:19.546Z,2016-11-30T02:24:56.319Z,174.1397764,-41.84746522,2.032735897,13.90625,M,,NonLinLoc,,automatic,nz3drx,16,16,6,0.1121099642,153.5008889,0.3639819573,0
2016p902967,,2016-11-30T02:21:57.012Z,2016-11-30T03:10:49.748Z,176.1262096,-39.64947307,2.757882356,30.078125,M,,NonLinLoc,,automatic,nz3drx,50,50,33,0.1658677244,40.00318431,0.4934360549,0
2016p902956,,2016-11-30T02:15:37.698Z,2016-11-30T02:17:38.916Z,172.7015794,-43.21599541,2.298787785,19.0625,M,,NonLinLoc,,automatic,nz3drx,17,17,5,0.05412623222,108.4254457,1.302191331,0
2016p902931,,2016-11-30T02:01:37.328Z,2016-11-30T02:04:55.031Z,174.2460616,-41.92398253,3.236034912,20.46875,M,,NonLinLoc,,automatic,nz3drx,58,58,38,0.1745654178,141.9048067,1.852856677,0
2016p902925,,2016-11-30T01:58:50.198Z,2016-11-30T02:01:07.973Z,176.7348652,-40.44695811,1.851391461,17.65625,M,,NonLinLoc,,automatic,nz3drx,16,16,7,0.1915428379,207.5402639,0.6500886263,0
2016p902920,,2016-11-30T01:55:46.808Z,2016-11-30T01:57:59.611Z,173.7462524,-42.10625663,2.669828441,35.46875,M,,NonLinLoc,,automatic,nz3drx,14,14,8,0.3466161003,146.3546479,1.115357946,0
2016p902915,,2016-11-30T01:53:32.364Z,2016-11-30T01:56:25.177Z,173.5324052,-42.16009309,2.677840881,26.09375,M,,NonLinLoc,,automatic,nz3drx,30,30,13,0.2558775743,119.1590177,0.7346255632,0
2016p902911,,2016-11-30T01:51:16.996Z,2016-11-30T01:54:50.969Z,174.3890012,-41.71046918,3.11935925,11.328125,M,,NonLinLoc,,automatic,nz3drx,61,61,38,0.1372110003,128.3887368,1.601492259,0
2016p902908,,2016-11-30T01:49:33.031Z,2016-11-30T01:51:19.077Z,174.3003025,-41.76708765,2.275315594,30.3125,M,,NonLinLoc,,automatic,nz3drx,10,10,5,0.5549677191,146.689945,0.5951604674,0
2016p902895,,2016-11-30T01:42:52.203Z,2016-11-30T01:45:20.263Z,174.186472,-41.78376875,2.224364162,19.0625,M,,NonLinLoc,,automatic,nz3drx,23,23,12,0.03916201202,135.3930111,1.729213851,0
2016p902887,,2016-11-30T01:38:39.028Z,2016-11-30T01:40:38.708Z,173.4817467,-42.51241244,2.403139238,19.53125,M,,NonLinLoc,,automatic,nz3drx,13,13,5,0.1054711398,170.4933008,0.8648754249,0
2016p902864,,2016-11-30T01:26:41.257Z,2016-11-30T01:28:59.153Z,176.1194971,-40.62691945,2.345966773,19.0625,M,,NonLinLoc,,automatic,nz3drx,18,18,6,0.1086259321,100.6476295,1.389733219,0
2016p902863,,2016-11-30T01:25:52.558Z,2016-11-30T01:29:24.573Z,174.3975031,-41.71572321,3.067668447,9.921875,M,,NonLinLoc,,automatic,nz3drx,39,39,28,0.1418222393,145.3343875,1.342427081,0
2016p902798,,2016-11-30T00:51:05.700Z,2016-11-30T00:53:26.673Z,173.4963592,-42.49948544,2.571365034,23.28125,M,,NonLinLoc,,automatic,nz3drx,25,25,13,0.08937934292,139.8715288,1.346440751,0
2016p902790,,2016-11-30T00:46:35.059Z,2016-11-30T00:48:35.010Z,175.8523041,-40.62478548,1.603338232,25.859375,M,,NonLinLoc,,automatic,nz3drx,12,12,6,0.1149279909,96.54616287,0.4748217414,0
2016p902781,,2016-11-30T00:41:43.944Z,2016-11-30T00:44:38.946Z,173.8796335,-42.24863793,2.99899383,30.3125,M,,NonLinLoc,,automatic,nz3drx,38,38,23,0.30346104,144.2756605,0.9325625576,0
2016p902768,,2016-11-30T00:35:13.660Z,2016-11-30T00:36:59.336Z,174.272953,-41.70122365,1.69842436,12.03125,M,,NonLinLoc,,automatic,nz3drx,10,10,4,0.06667424271,172.0375467,0.3523854108,0
2016p902764,,2016-11-30T00:33:05.411Z,2016-11-30T00:34:33.701Z,177.8563491,-38.60573502,1.764533936,24.921875,M,,NonLinLoc,,automatic,nz3drx,14,14,8,0.1274195741,134.6867676,0.330889996,0
2016p902754,,2016-11-30T00:27:32.571Z,2016-11-30T00:29:03.597Z,174.2411181,-41.62438232,1.711589903,14.609375,M,,NonLinLoc,,automatic,nz3drx,10,10,5,0.1282028097,115.1531672,0.2797987112,0
2016p902736,,2016-11-30T00:17:58.744Z,2016-11-30T00:20:21.598Z,176.2663639,-38.75110816,1.789707581,75.3125,M,,NonLinLoc,,automatic,nz3drx,14,14,5,0.1410635095,116.0555613,0.61157776,0
2016p902722,,2016-11-30T00:10:26.712Z,2016-11-30T00:13:15.330Z,173.7093533,-42.53736698,2.914945267,30.3125,M,,NonLinLoc,,automatic,nz3drx,31,31,18,0.1740143878,149.3044282,2.058413493,0
2016p902695,,2016-11-29T23:56:01.232Z,2016-11-29T23:57:47.304Z,174.2473578,-41.70714527,1.53630953,18.59375,M,,NonLinLoc,,automatic,nz3drx,13,13,4,0.05046947153,130.5834812,0.2300418914,0
2016p902684,,2016-11-29T23:50:29.748Z,2016-11-29T23:52:32.183Z,174.1561832,-40.17458659,2.410000075,82.8125,M,,NonLinLoc,,automatic,nz3drx,10,10,5,0.6556913828,110.8595964,0.5574330711,0
2016p902680,,2016-11-29T23:47:58.350Z,2016-11-29T23:50:05.077Z,173.5254585,-42.39686272,2.302089871,9.21875,M,,NonLinLoc,,automatic,nz3drx,12,12,5,0.02153241842,126.9312583,0.4656668409,0
2016p902676,,2016-11-29T23:45:56.012Z,2016-11-29T23:47:16.220Z,173.7015644,-42.23177253,1.713690306,21.40625,M,,NonLinLoc,,automatic,nz3drx,11,11,3,0.2206611828,159.2412017,0.7068232745,0
2016p902646,,2016-11-29T23:29:57.992Z,2016-11-29T23:31:43.979Z,174.1444829,-41.83675883,2.106046266,12.265625,M,,NonLinLoc,,automatic,nz3drx,15,15,6,0.1010546872,145.8099312,0.3738779405,0
2016p902639,,2016-11-29T23:26:25.958Z,2016-11-29T23:28:28.908Z,173.9937573,-41.78979654,1.430629614,29.84375,M,,NonLinLoc,,automatic,nz3drx,12,12,4,0.1137147941,132.0612768,1.164025785,0
2016p902608,,2016-11-29T23:09:34.951Z,2016-11-29T23:11:48.683Z,173.5190223,-42.43672748,2.433595405,8.28125,M,,NonLinLoc,,automatic,nz3drx,12,12,5,0.02550795303,161.6642168,0.4961772767,0
2016p902569,,2016-11-29T22:48:46.999Z,2016-11-29T22:50:26.508Z,174.0782348,-41.72220073,1.687578402,11.09375,M,,NonLinLoc,,automatic,nz3drx,13,13,5,0.1048564002,106.2677382,1.310192561,0
2016p902566,,2016-11-29T22:47:29.094Z,2016-11-29T22:49:18.421Z,178.2559366,-38.18829739,1.976209477,9.921875,M,,NonLinLoc,,automatic,nz3drx,13,13,8,0.1152094789,168.8807443,0.3049812029,0
2016p902553,,2016-11-29T22:40:47.833Z,2016-11-29T22:43:45.278Z,174.2636112,-41.59751718,1.638591993,18.59375,M,,NonLinLoc,,automatic,nz3drx,13,13,7,0.1581025201,118.0191926,0.4583317595,0
2016p902527,,2016-11-29T22:26:43.046Z,2016-11-29T22:28:52.816Z,174.2815627,-41.68479396,2.316720837,13.90625,M,,NonLinLoc,,automatic,nz3drx,25,25,12,0.08355476859,123.0128998,1.246383445,0
2016p902520,,2016-11-29T22:22:57.556Z,2016-11-29T22:25:13.028Z,174.1935486,-41.73642934,2.177038152,8.515625,M,,NonLinLoc,,automatic,nz3drx,20,20,8,0.02074321481,82.48495154,0.4798590577,0
2016p902494,,2016-11-29T22:08:50.403Z,2016-11-29T22:10:35.831Z,176.5049696,-40.22759024,1.740926161,18.828125,M,,NonLinLoc,,automatic,nz3drx,18,18,8,0.1056669453,77.55768791,0.4320282712,0
2016p902476,,2016-11-29T21:59:42.918Z,2016-11-29T22:01:40.222Z,174.163627,-41.89487725,2.50843577,14.84375,M,,NonLinLoc,,automatic,nz3drx,28,28,15,0.149469693,149.6244037,0.786866115,0
2016p902465,,2016-11-29T21:53:39.205Z,2016-11-29T21:56:15.712Z,172.9885964,-42.39461707,2.572108182,18.59375,M,,NonLinLoc,,automatic,nz3drx,12,12,5,0.4068301041,83.5874284,0.4916930276,0
2016p902463,,2016-11-29T21:52:34.008Z,2016-11-29T21:54:49.798Z,173.7949486,-42.15273013,2.656164855,19.0625,M,,NonLinLoc,,automatic,nz3drx,29,29,13,0.3254374518,137.0957568,0.9543339473,0
2016p902457,,2016-11-29T21:49:30.549Z,2016-11-29T21:50:55.206Z,173.6330509,-42.30987641,1.781361363,18.59375,M,,NonLinLoc,,automatic,nz3drx,10,10,2,0.1272296365,181.5222028,0.5703171876,0
2016p902454,,2016-11-29T21:47:46.215Z,2016-11-29T21:49:22.278Z,174.1949607,-41.68558725,1.892288138,8.28125,M,,NonLinLoc,,automatic,nz3drx,11,11,6,0.06644428436,86.66757225,0.311332208,0
2016p902450,,2016-11-29T21:45:31.393Z,2016-11-29T21:47:50.493Z,172.967617,-42.92148998,2.478055776,14.84375,M,,NonLinLoc,,automatic,nz3drx,14,14,7,0.06737112017,85.68662349,0.9185302558,0
2016p902448,,2016-11-29T21:44:39.562Z,2016-11-29T21:46:49.691Z,174.0431641,-41.79041104,2.305903843,17.421875,M,,NonLinLoc,,automatic,nz3drx,20,20,9,0.133928842,134.8375053,0.416644245,0
2016p902423,,2016-11-29T21:31:02.900Z,2016-11-29T21:33:20.448Z,173.1066105,-42.62171099,2.652293978,19.53125,M,,NonLinLoc,,automatic,nz3drx,14,14,5,0.3496350928,131.4676077,0.4867593845,0
2016p902411,,2016-11-29T21:24:36.789Z,2016-11-29T21:26:01.138Z,174.0778607,-41.76556818,1.395450251,13.90625,M,,NonLinLoc,,automatic,nz3drx,10,10,4,0.102813251,206.3854682,0.4498864789,0
2016p902401,,2016-11-29T21:19:27.975Z,2016-11-29T21:21:12.264Z,174.0127753,-42.03061075,2.127446585,5.46875,M,,NonLinLoc,,automatic,nz3drx,12,12,5,0.3191394015,165.8720969,1.525114177,0
2016p902385,,2016-11-29T21:11:01.409Z,2016-11-29T21:12:46.370Z,175.5398767,-40.3095098,1.957024201,11.5625,M,,NonLinLoc,,automatic,nz3drx,10,10,4,0.4130023024,152.5400199,1.188555002,0
2016p902368,,2016-11-29T21:02:07.059Z,2016-11-29T21:03:54.266Z,175.6182373,-39.18392527,0.2515956557,5.703125,M,,NonLinLoc,,automatic,nz3drx,10,10,3,0.01474055757,113.9016003,1.008028185,0
2016p902367,,2016-11-29T21:01:09.878Z,2016-11-29T21:03:25.726Z,173.7010881,-42.11661946,2.606491585,28.4375,M,,NonLinLoc,,automatic,nz3drx,20,20,7,0.323269187,137.8367247,1.199082689,0
2016p902362,,2016-11-29T20:58:57.672Z,2016-11-29T21:01:06.568Z,174.1611312,-39.89444951,2.470974955,90.3125,M,,NonLinLoc,,automatic,nz3drx,28,28,11,0.4748531201,116.7655985,1.069665636,0
2016p902357,,2016-11-29T20:56:05.992Z,2016-11-29T20:57:49.836Z,174.2274569,-41.65400995,1.783961223,12.265625,M,,NonLinLoc,,automatic,nz3drx,13,13,7,0.09734273074,102.8955153,0.3228188593,0
2016p902340,,2016-11-29T20:47:04.987Z,2016-11-29T20:48:32.130Z,174.1349883,-41.77641981,1.672450512,5.234375,M,,NonLinLoc,,automatic,nz3drx,10,10,5,0.0646118957,148.4916943,0.2191731385,0
2016p902310,,2016-11-29T20:31:11.701Z,2016-11-29T20:32:41.535Z,176.6762986,-40.53853087,2.415584424,14.84375,M,,NonLinLoc,,automatic,nz3drx,10,10,7,0.1685424967,207.338796,0.5739759642,0
2016p902306,,2016-11-29T20:28:57.388Z,2016-11-29T20:32:27.481Z,173.8949372,-42.350864,3.126089976,25.15625,M,,NonLinLoc,,automatic,nz3drx,41,41,22,0.2713416443,151.4955684,1.233844709,0
2016p902301,,2016-11-29T20:26:28.796Z,2016-11-29T20:28:24.305Z,174.238262,-41.68519061,2.231028699,19.0625,M,,NonLinLoc,,automatic,nz3drx,19,19,7,0.2726219257,134.3135946,2.145529174,0
2016p902278,,2016-11-29T20:14:13.366Z,2016-11-29T20:16:35.295Z,175.501524,-40.61098706,2.620724512,27.734375,M,,NonLinLoc,,automatic,nz3drx,49,49,30,0.07634757691,55.23746718,0.5935774236,0
2016p902254,,2016-11-29T20:01:00.907Z,2016-11-29T20:04:00.197Z,173.4119485,-42.32680892,2.770495967,5.46875,M,,NonLinLoc,,automatic,nz3drx,12,12,5,0.1290955724,84.81858791,0.9922029091,0
2016p902245,,2016-11-29T19:56:29.996Z,2016-11-29T19:58:47.692Z,172.7837327,-42.67579885,2.644916065,12.03125,M,,NonLinLoc,,automatic,nz3drx,14,14,4,0.3450589484,82.67080659,0.5965383898,0
2016p902244,,2016-11-29T19:55:47.026Z,2016-11-29T20:03:04.104Z,174.1701753,-41.97514865,2.465117582,19.53125,M,,NonLinLoc,,automatic,nz3drx,13,13,3,0.2272340452,156.7188949,0.8851365513,0
2016p902236,,2016-11-29T19:51:39.047Z,2016-11-29T19:54:06.453Z,172.9134537,-42.94329941,2.83865444,12.96875,M,,NonLinLoc,,automatic,nz3drx,19,19,9,0.09215380763,75.8926691,0.5973109783,0
2016p902228,earthquake,2016-11-29T19:47:29.155Z,2016-11-30T07:56:11.096Z,175.1913147,-39.33455658,1.816598701,9.620449066,M,,LOCSAT,confirmed,manual,iasp91,33,28,13,0.1285081059,101.140564,0.4541511824,0
2016p902221,,2016-11-29T19:43:37.445Z,2016-11-29T20:04:40.338Z,174.206897,-41.8127288,2.831801539,21.40625,M,,NonLinLoc,,automatic,nz3drx,34,34,19,0.06232265199,144.1912481,1.078271034,0
2016p902219,,2016-11-29T19:42:17.853Z,2016-11-29T19:44:16.213Z,174.7772191,-41.45416932,2.045375256,17.1875,M,,NonLinLoc,,automatic,nz3drx,10,10,7,0.1683721506,178.9711146,0.5255336698,0
2016p902218,,2016-11-29T19:41:48.317Z,2016-11-29T20:04:18.867Z,173.517412,-42.44669367,2.797429411,11.09375,M,,NonLinLoc,,automatic,nz3drx,19,19,10,0.03466464145,150.3797047,0.846602872,0
2016p902199,,2016-11-29T19:31:55.974Z,2016-11-29T20:03:39.066Z,173.2809592,-42.55332189,2.690429929,20.46875,M,,NonLinLoc,,automatic,nz3drx,25,25,12,0.2351605641,135.2215098,1.009055437,0
2016p902191,,2016-11-29T19:27:41.723Z,2016-11-29T19:29:14.218Z,173.5165582,-42.41329241,2.209867953,8.28125,M,,NonLinLoc,,automatic,nz3drx,10,10,3,0.0167682592,113.4119553,0.3366516086,0
2016p902170,,2016-11-29T19:16:39.438Z,2016-11-29T19:19:51.451Z,174.4137913,-41.6252873,2.276487885,23.28125,M,,NonLinLoc,,automatic,nz3drx,25,25,9,0.1963368082,120.7164257,1.46226624,0
2016p902166,,2016-11-29T19:14:07.623Z,2016-11-29T19:16:11.197Z,172.8864967,-42.66207856,2.735732399,21.40625,M,,NonLinLoc,,automatic,nz3drx,23,23,12,0.3241570023,97.41581473,0.7171110245,0
2016p902165,,2016-11-29T19:13:32.743Z,2016-11-29T19:15:27.575Z,173.1811193,-42.51370854,2.764593964,10.15625,M,,NonLinLoc,,automatic,nz3drx,10,10,7,0.2818399067,123.6576258,0.3600282803,0
2016p902148,,2016-11-29T19:04:27.034Z,2016-11-29T19:06:34.731Z,177.3207202,-37.68206649,2.068258634,9.21875,M,,NonLinLoc,,automatic,nz3drx,13,13,9,0.1819753021,131.4205567,0.9239833149,0
2016p902126,,2016-11-29T18:52:58.095Z,2016-11-29T18:56:01.280Z,173.6424054,-42.44698415,3.418493561,26.09375,M,,NonLinLoc,,automatic,nz3drx,57,57,37,0.08215563576,142.8259653,1.305010769,0
2016p902114,,2016-11-29T18:46:23.381Z,2016-11-29T18:48:53.827Z,172.7467163,-42.70811635,2.680794553,15.78125,M,,NonLinLoc,,automatic,nz3drx,24,24,9,0.334683433,77.33773776,0.6747289545,0
2016p902094,,2016-11-29T18:35:56.186Z,2016-11-29T18:37:35.868Z,176.6399956,-40.53744711,2.026259656,13.90625,M,,NonLinLoc,,automatic,nz3drx,13,13,9,0.1440211947,221.3876678,0.4004112543,0
